Categoria_Griglia,Nome_Griglia,Compito_Due,Compito_Tre,Cache_Usata,Sorted_Frontiera,Media_Cache_Hit,Media_Celle_Frontiera,Media_Iterazioni_Condizione,Tempo,Spazio_KB,Massima_Profondita,Esecuzioni_Corrette,Timeout,Destinazione_Irraggiungibile
tipoGriglia,61,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 130230ns,2.34,1,true,false,false
tipoGriglia,61,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 203270ns,2.34,1,true,false,false
tipoGriglia,61,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 106090ns,2.34,1,true,false,false
tipoGriglia,61,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 132610ns,2.34,1,true,false,false
tipoGriglia,61,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 162900ns,2.34,1,true,false,false
tipoGriglia,61,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 87950ns,2.34,1,true,false,false
tipoGriglia,61,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 99230ns,2.34,1,true,false,false
tipoGriglia,61,V1,PERFORMANCE,true,true,0,0,0,0ms 129080ns,2.34,1,true,false,false
tipoGriglia,62,V1,DEFAULT,false,false,0,0,0,0ms 96170ns,2.34,1,true,false,false
tipoGriglia,62,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 204560ns,2.34,1,true,false,false
tipoGriglia,62,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 132120ns,2.34,1,true,false,false
tipoGriglia,62,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 268130ns,2.34,1,true,false,false
tipoGriglia,62,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 132170ns,2.34,1,true,false,false
tipoGriglia,62,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 122660ns,2.34,1,true,false,false
tipoGriglia,62,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 154380ns,2.34,1,true,false,false
tipoGriglia,62,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 115090ns,2.34,1,true,false,false
tipoGriglia,62,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 108610ns,2.34,1,true,false,false
tipoGriglia,62,V1,PERFORMANCE,true,true,0,0,0,0ms 149190ns,2.34,1,true,false,false
tipoGriglia,63,V1,DEFAULT,false,false,0,6,0,0ms 134430ns,4.69,2,true,false,false
tipoGriglia,63,V1,PERFORMANCE_CACHE,true,false,0,6,0,0ms 257200ns,4.69,2,true,false,false
tipoGriglia,63,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,6,4,0ms 181690ns,4.69,2,true,false,false
tipoGriglia,63,V1,PERFORMANCE_FULL,true,true,0,6,4,0ms 282730ns,4.69,2,true,false,false
tipoGriglia,63,V1,PERFORMANCE_NO_CACHE,false,true,0,6,4,0ms 173150ns,4.69,2,true,false,false
tipoGriglia,63,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,6,0,0ms 174110ns,4.69,2,true,false,false
tipoGriglia,63,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,6,4,0ms 180010ns,4.69,2,true,false,false
tipoGriglia,63,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,6,0,0ms 191400ns,4.69,2,true,false,false
tipoGriglia,63,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,6,0,0ms 220700ns,4.69,2,true,false,false
tipoGriglia,63,V1,PERFORMANCE,true,true,0,6,4,0ms 170430ns,4.69,2,true,false,false
tipoGriglia,64,V1,DEFAULT,false,false,0,0,0,0ms 34070ns,0,234,0,true,false,false
tipoGriglia,64,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 37360ns,0,234,0,true,false,false
tipoGriglia,64,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 22930ns,0,234,0,true,false,false
tipoGriglia,64,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 30260ns,0,234,0,true,false,false
tipoGriglia,64,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 14320ns,0,234,0,true,false,false
tipoGriglia,64,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 20530ns,0,234,0,true,false,false
tipoGriglia,64,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 29270ns,0,234,0,true,false,false
tipoGriglia,64,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 21510ns,0,234,0,true,false,false
tipoGriglia,64,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 19340ns,0,234,0,true,false,false
tipoGriglia,64,V1,PERFORMANCE,true,true,0,0,0,0ms 16890ns,0,234,0,true,false,false
tipoGriglia,65,V1,DEFAULT,false,false,0,0,0,0ms 18250ns,0,234,0,true,false,false
tipoGriglia,65,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 33530ns,0,234,0,true,false,false
tipoGriglia,65,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 24450ns,0,234,0,true,false,false
tipoGriglia,65,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 21930ns,0,234,0,true,false,false
tipoGriglia,65,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 13720ns,0,234,0,true,false,false
tipoGriglia,65,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 18440ns,0,234,0,true,false,false
tipoGriglia,65,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 44230ns,0,234,0,true,false,false
tipoGriglia,65,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 14550ns,0,234,0,true,false,false
tipoGriglia,65,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 23080ns,0,234,0,true,false,false
tipoGriglia,65,V1,PERFORMANCE,true,true,0,0,0,0ms 15420ns,0,234,0,true,false,false
tipoGriglia,66,V1,DEFAULT,false,false,0,0,0,0ms 17850ns,0,234,0,true,false,false
tipoGriglia,66,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 22510ns,0,234,0,true,false,false
tipoGriglia,66,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 28740ns,0,234,0,true,false,false
tipoGriglia,66,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 29410ns,0,234,0,true,false,false
tipoGriglia,66,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 14450ns,0,234,0,true,false,false
tipoGriglia,66,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 23330ns,0,234,0,true,false,false
tipoGriglia,66,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 26200ns,0,234,0,true,false,false
tipoGriglia,66,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 15570ns,0,234,0,true,false,false
tipoGriglia,66,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 14600ns,0,234,0,true,false,false
tipoGriglia,66,V1,PERFORMANCE,true,true,0,0,0,0ms 27980ns,0,234,0,true,false,false
tipoGriglia,67,V1,DEFAULT,false,false,0,0,0,0ms 12670ns,0,234,0,true,false,false
tipoGriglia,67,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 31130ns,0,234,0,true,false,false
tipoGriglia,67,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 24040ns,0,234,0,true,false,false
tipoGriglia,67,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 24480ns,0,234,0,true,false,false
tipoGriglia,67,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 13510ns,0,234,0,true,false,false
tipoGriglia,67,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 15190ns,0,234,0,true,false,false
tipoGriglia,67,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 26650ns,0,234,0,true,false,false
tipoGriglia,67,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 66360ns,0,234,0,true,false,false
tipoGriglia,67,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 19210ns,0,234,0,true,false,false
tipoGriglia,67,V1,PERFORMANCE,true,true,0,0,0,0ms 20360ns,0,234,0,true,false,false
tipoGriglia,68,V1,DEFAULT,false,false,0,0,0,0ms 22700ns,0,234,0,true,false,false
tipoGriglia,68,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 45110ns,0,234,0,true,false,false
tipoGriglia,68,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 13840ns,0,234,0,true,false,false
tipoGriglia,68,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 31540ns,0,234,0,true,false,false
tipoGriglia,68,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 14190ns,0,234,0,true,false,false
tipoGriglia,68,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 14480ns,0,234,0,true,false,false
tipoGriglia,68,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 26130ns,0,234,0,true,false,false
tipoGriglia,68,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 46350ns,0,234,0,true,false,false
tipoGriglia,68,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 18880ns,0,234,0,true,false,false
tipoGriglia,68,V1,PERFORMANCE,true,true,0,0,0,0ms 15580ns,0,234,0,true,false,false
tipoGriglia,69,V1,DEFAULT,false,false,0,0,0,0ms 12460ns,0,234,0,true,false,false
tipoGriglia,69,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 26050ns,0,234,0,true,false,false
tipoGriglia,69,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 16320ns,0,234,0,true,false,false
tipoGriglia,69,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 28800ns,0,234,0,true,false,false
tipoGriglia,69,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 13830ns,0,234,0,true,false,false
tipoGriglia,69,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 14900ns,0,234,0,true,false,false
tipoGriglia,69,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 24510ns,0,234,0,true,false,false
tipoGriglia,69,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 18860ns,0,234,0,true,false,false
tipoGriglia,69,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 15160ns,0,234,0,true,false,false
tipoGriglia,69,V1,PERFORMANCE,true,true,0,0,0,0ms 26700ns,0,234,0,true,false,false
tipoGriglia,6,V1,DEFAULT,false,false,0,0,0,0ms 127770ns,2.34,1,true,false,false
tipoGriglia,6,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 202130ns,2.34,1,true,false,false
tipoGriglia,6,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 212440ns,2.34,1,true,false,false
tipoGriglia,6,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 214310ns,2.34,1,true,false,false
tipoGriglia,6,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 109640ns,2.34,1,true,false,false
tipoGriglia,6,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 192800ns,2.34,1,true,false,false
tipoGriglia,6,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 156700ns,2.34,1,true,false,false
tipoGriglia,6,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 131190ns,2.34,1,true,false,false
tipoGriglia,6,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 121380ns,2.34,1,true,false,false
tipoGriglia,6,V1,PERFORMANCE,true,true,0,0,0,0ms 301810ns,2.34,1,true,false,false
tipoGriglia,70,V1,DEFAULT,false,false,0,0,0,0ms 16190ns,0,234,0,true,false,false
tipoGriglia,70,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 43860ns,0,234,0,true,false,false
tipoGriglia,70,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 16750ns,0,234,0,true,false,false
tipoGriglia,70,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 82020ns,0,234,0,true,false,false
tipoGriglia,70,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 14590ns,0,234,0,true,false,false
tipoGriglia,70,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 25240ns,0,234,0,true,false,false
tipoGriglia,70,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 24250ns,0,234,0,true,false,false
tipoGriglia,70,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 19180ns,0,234,0,true,false,false
tipoGriglia,70,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 17770ns,0,234,0,true,false,false
tipoGriglia,70,V1,PERFORMANCE,true,true,0,0,0,0ms 22530ns,0,234,0,true,false,false
tipoGriglia,71,V1,DEFAULT,false,false,0,0,0,0ms 13450ns,0,234,0,true,false,false
tipoGriglia,71,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 20970ns,0,234,0,true,false,false
tipoGriglia,71,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 23410ns,0,234,0,true,false,false
tipoGriglia,71,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 22880ns,0,234,0,true,false,false
tipoGriglia,71,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 12540ns,0,234,0,true,false,false
tipoGriglia,71,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 15340ns,0,234,0,true,false,false
tipoGriglia,71,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 20650ns,0,234,0,true,false,false
tipoGriglia,71,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 14210ns,0,234,0,true,false,false
tipoGriglia,71,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 20220ns,0,234,0,true,false,false
tipoGriglia,71,V1,PERFORMANCE,true,true,0,0,0,0ms 17480ns,0,234,0,true,false,false
tipoGriglia,72,V1,DEFAULT,false,false,0,0,0,0ms 19510ns,0,234,0,true,false,false
tipoGriglia,72,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 21430ns,0,234,0,true,false,false
tipoGriglia,72,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 17140ns,0,234,0,true,false,false
tipoGriglia,72,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 23450ns,0,234,0,true,false,false
tipoGriglia,72,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 15210ns,0,234,0,true,false,false
tipoGriglia,72,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 26000ns,0,234,0,true,false,false
tipoGriglia,72,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 17650ns,0,234,0,true,false,false
tipoGriglia,72,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 18320ns,0,234,0,true,false,false
tipoGriglia,72,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 16710ns,0,234,0,true,false,false
tipoGriglia,72,V1,PERFORMANCE,true,true,0,0,0,0ms 18650ns,0,234,0,true,false,false
tipoGriglia,73,V1,DEFAULT,false,false,0,0,0,0ms 21150ns,0,234,0,true,false,false
tipoGriglia,73,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 33750ns,0,234,0,true,false,false
tipoGriglia,73,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 15150ns,0,234,0,true,false,false
tipoGriglia,73,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 37880ns,0,234,0,true,false,false
tipoGriglia,73,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 14760ns,0,234,0,true,false,false
tipoGriglia,73,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 23500ns,0,234,0,true,false,false
tipoGriglia,73,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 18810ns,0,234,0,true,false,false
tipoGriglia,73,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 26350ns,0,234,0,true,false,false
tipoGriglia,73,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 16330ns,0,234,0,true,false,false
tipoGriglia,73,V1,PERFORMANCE,true,true,0,0,0,0ms 25610ns,0,234,0,true,false,false
tipoGriglia,74,V1,DEFAULT,false,false,0,0,0,0ms 23820ns,0,234,0,true,false,false
tipoGriglia,74,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 22970ns,0,234,0,true,false,false
tipoGriglia,74,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 23430ns,0,234,0,true,false,false
tipoGriglia,74,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 33200ns,0,234,0,true,false,false
tipoGriglia,74,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 15730ns,0,234,0,true,false,false
tipoGriglia,74,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 18680ns,0,234,0,true,false,false
tipoGriglia,74,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 27030ns,0,234,0,true,false,false
tipoGriglia,74,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 23890ns,0,234,0,true,false,false
tipoGriglia,74,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 38300ns,0,234,0,true,false,false
tipoGriglia,74,V1,PERFORMANCE,true,true,0,0,0,0ms 20860ns,0,234,0,true,false,false
tipoGriglia,75,V1,DEFAULT,false,false,0,0,0,0ms 13360ns,0,234,0,true,false,false
tipoGriglia,75,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 20980ns,0,234,0,true,false,false
tipoGriglia,75,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 40310ns,0,234,0,true,false,false
tipoGriglia,75,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 23570ns,0,234,0,true,false,false
tipoGriglia,75,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 19960ns,0,234,0,true,false,false
tipoGriglia,75,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 16550ns,0,234,0,true,false,false
tipoGriglia,75,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 81450ns,0,234,0,true,false,false
tipoGriglia,75,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 18750ns,0,234,0,true,false,false
tipoGriglia,75,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 13800ns,0,234,0,true,false,false
tipoGriglia,75,V1,PERFORMANCE,true,true,0,0,0,0ms 21540ns,0,234,0,true,false,false
tipoGriglia,76,V1,DEFAULT,false,false,0,0,0,0ms 42640ns,0,234,0,true,false,false
tipoGriglia,76,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 26060ns,0,234,0,true,false,false
tipoGriglia,76,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 23290ns,0,234,0,true,false,false
tipoGriglia,76,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 38500ns,0,234,0,true,false,false
tipoGriglia,76,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 22320ns,0,234,0,true,false,false
tipoGriglia,76,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 19020ns,0,234,0,true,false,false
tipoGriglia,76,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 56190ns,0,234,0,true,false,false
tipoGriglia,76,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 45680ns,0,234,0,true,false,false
tipoGriglia,76,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 24350ns,0,234,0,true,false,false
tipoGriglia,76,V1,PERFORMANCE,true,true,0,0,0,0ms 17810ns,0,234,0,true,false,false
tipoGriglia,77,V1,DEFAULT,false,false,0,0,0,0ms 27320ns,0,234,0,true,false,false
tipoGriglia,77,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 40200ns,0,234,0,true,false,false
tipoGriglia,77,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 16000ns,0,234,0,true,false,false
tipoGriglia,77,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 35710ns,0,234,0,true,false,false
tipoGriglia,77,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 13270ns,0,234,0,true,false,false
tipoGriglia,77,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 17540ns,0,234,0,true,false,false
tipoGriglia,77,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 34750ns,0,234,0,true,false,false
tipoGriglia,77,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 28880ns,0,234,0,true,false,false
tipoGriglia,77,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 29880ns,0,234,0,true,false,false
tipoGriglia,77,V1,PERFORMANCE,true,true,0,0,0,0ms 27020ns,0,234,0,true,false,false
tipoGriglia,78,V1,DEFAULT,false,false,0,0,0,0ms 15140ns,0,234,0,true,false,false
tipoGriglia,78,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 21690ns,0,234,0,true,false,false
tipoGriglia,78,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 30930ns,0,234,0,true,false,false
tipoGriglia,78,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 20300ns,0,234,0,true,false,false
tipoGriglia,78,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 13060ns,0,234,0,true,false,false
tipoGriglia,78,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 14230ns,0,234,0,true,false,false
tipoGriglia,78,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 17270ns,0,234,0,true,false,false
tipoGriglia,78,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 22740ns,0,234,0,true,false,false
tipoGriglia,78,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 12280ns,0,234,0,true,false,false
tipoGriglia,78,V1,PERFORMANCE,true,true,0,0,0,0ms 29310ns,0,234,0,true,false,false
tipoGriglia,79,V1,DEFAULT,false,false,0,0,0,0ms 26420ns,0,234,0,true,false,false
tipoGriglia,79,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 21030ns,0,234,0,true,false,false
tipoGriglia,79,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 36680ns,0,234,0,true,false,false
tipoGriglia,79,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 24250ns,0,234,0,true,false,false
tipoGriglia,79,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 13610ns,0,234,0,true,false,false
tipoGriglia,79,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 14590ns,0,234,0,true,false,false
tipoGriglia,79,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 48230ns,0,234,0,true,false,false
tipoGriglia,79,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 20110ns,0,234,0,true,false,false
tipoGriglia,79,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 14280ns,0,234,0,true,false,false
tipoGriglia,79,V1,PERFORMANCE,true,true,0,0,0,0ms 16080ns,0,234,0,true,false,false
tipoGriglia,7,V1,DEFAULT,false,false,0,0,0,0ms 111850ns,2.34,1,true,false,false
tipoGriglia,7,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 190600ns,2.34,1,true,false,false
tipoGriglia,7,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 183570ns,2.34,1,true,false,false
tipoGriglia,7,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 202450ns,2.34,1,true,false,false
tipoGriglia,7,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 95350ns,2.34,1,true,false,false
tipoGriglia,7,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 181010ns,2.34,1,true,false,false
tipoGriglia,7,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 146780ns,2.34,1,true,false,false
tipoGriglia,7,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 111060ns,2.34,1,true,false,false
tipoGriglia,7,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 103550ns,2.34,1,true,false,false
tipoGriglia,7,V1,PERFORMANCE,true,true,0,0,0,0ms 234220ns,2.34,1,true,false,false
tipoGriglia,80,V1,DEFAULT,false,false,0,0,0,0ms 14330ns,0,234,0,true,false,false
tipoGriglia,80,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 21540ns,0,234,0,true,false,false
tipoGriglia,80,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 23640ns,0,234,0,true,false,false
tipoGriglia,80,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 24340ns,0,234,0,true,false,false
tipoGriglia,80,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 14970ns,0,234,0,true,false,false
tipoGriglia,80,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 15120ns,0,234,0,true,false,false
tipoGriglia,80,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 35490ns,0,234,0,true,false,false
tipoGriglia,80,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 33550ns,0,234,0,true,false,false
tipoGriglia,80,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 23340ns,0,234,0,true,false,false
tipoGriglia,80,V1,PERFORMANCE,true,true,0,0,0,0ms 18360ns,0,234,0,true,false,false
tipoGriglia,81,V1,DEFAULT,false,false,0,0,0,0ms 13290ns,0,234,0,true,false,false
tipoGriglia,81,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 21940ns,0,234,0,true,false,false
